,product,review_rating,review_text,word_count,Text,neg,neu,pos,compound,Sentiment
8662,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,battery life good battery like oneplus very worst,15,life like very worst,0.494,0.225,0.281,-0.4391,Negative
8663,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,oneplus could done better phone,10,could done better,0.0,0.408,0.592,0.4404,Positive
8664,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,could better,5,could better,0.0,0.256,0.744,0.4404,Positive
8665,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,good mobile battery life strong,9,mobile life strong,0.0,0.377,0.623,0.5106,Positive
8666,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,touch good perform major problem battery back poor,20,touch perform major problem back poor,0.614,0.386,0.0,-0.7474,Negative
8667,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,bettery drains fast really disappointed battery camera also upto mark,17,bettery drain fast really disappointed also upto mark,0.326,0.674,0.0,-0.5256,Negative
8668,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,disappointed camer,5,disappointed camer,0.756,0.244,0.0,-0.4767,Negative
8669,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,my one plus nord supporting gmail i facing lot problem kindly resolve,20,my plus nord supporting gmail facing lot problem kindly resolve,0.155,0.345,0.5,0.7184,Positive
8670,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,battery life disappointed nd heating also another issue,13,life disappointed nd heating also another issue,0.341,0.659,0.0,-0.4767,Negative
8671,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,everything good apart weight auto call recording worth,17,everything apart weight auto call recording worth,0.0,0.759,0.241,0.2263,Positive
8672,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,battery life worst u recharge 3 times per dayit heat issues,18,life worst u recharge 3 time per dayit heat issue,0.313,0.687,0.0,-0.6249,Negative
8673,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,only sort battery backup problem otherwise problems,12,only sort backup problem otherwise problem,0.574,0.426,0.0,-0.6597,Negative
8674,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,camera quality low for reason gave 3 stars otherwise phone v good,20,low for reason gave 3 star otherwise v,0.231,0.769,0.0,-0.2732,Negative
8675,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,performance wise ok,5,performance wise ok,0.0,0.159,0.841,0.6486,Positive
8676,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,worst customer service oneplus service center waste money,12,worst customer service service center waste money,0.58,0.42,0.0,-0.7845,Negative
8677,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,performance wise phone extremely good battery life gets fast,16,performance wise extremely life get fast,0.0,0.617,0.383,0.4767,Positive
8678,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,i personally liked camera looks i setisfied,13,personally liked look setisfied,0.0,0.517,0.483,0.4215,Positive
8679,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,fon running slowly close oftenwhat replacementplz,12,fon running slowly close oftenwhat replacementplz,0.0,1.0,0.0,0.0,Positive
8680,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,dislike,3,dislike,1.0,0.0,0.0,-0.3818,Negative
8681,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,battery back up is not so good and finger reader is not so good camera quality is good,21,back up is not so and finger reader is not so is,0.0,1.0,0.0,0.0,Positive
8682,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,everything great nordexcept battery,9,everything great nordexcept,0.0,0.328,0.672,0.6249,Positive
8683,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,battery backup better mark overall good device,19,backup better mark overall device,0.0,0.58,0.42,0.4404,Positive
8684,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,this future prof phone best front camera good quality,18,this future prof front,0.0,1.0,0.0,0.0,Positive
8685,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,looks 55,4,look 55,0.0,1.0,0.0,0.0,Positive
8686,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,i high expectations one plusbut upto mark,15,high expectation plusbut upto mark,0.0,1.0,0.0,0.0,Positive
8687,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,worst camera ever seen need update one,11,worst ever seen need update,0.506,0.494,0.0,-0.6249,Negative
8688,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,if love selfie camera phone also battery good,20,if love selfie also,0.0,0.417,0.583,0.6369,Positive
8689,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,battery bad camera upto mark not expected performance good,18,bad upto mark not expected performance,0.412,0.588,0.0,-0.5423,Negative
8690,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,fingerprint reader fast battery life good camera quality medium quality,15,fingerprint reader fast life medium,0.0,1.0,0.0,0.0,Positive
8691,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,worst mobile battery drains,6,worst mobile drain,0.672,0.328,0.0,-0.6249,Negative
8692,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,display faulty many might feel battery life also expected,18,display faulty many might feel life also expected,0.247,0.753,0.0,-0.3182,Negative
8693,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,i facing slight pink tint left bottom cornershould opt replace,18,facing slight pink tint left bottom cornershould opt replace,0.0,1.0,0.0,0.0,Positive
8694,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,front camera good something wrong,10,front something wrong,0.608,0.392,0.0,-0.4767,Negative
8695,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,mobile good,5,mobile,0.0,1.0,0.0,0.0,Positive
8696,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,after use one week fingerprint reader got slow applock works slow,18,after use week fingerprint reader got slow applock work slow,0.0,1.0,0.0,0.0,Positive
8697,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,fingerprint reader slow battery life average camera average,11,fingerprint reader slow life average average,0.0,1.0,0.0,0.0,Positive
8698,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,battery drains fast,5,drain fast,0.0,1.0,0.0,0.0,Positive
8699,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,worst front camera low light hope oneplus provide update soon,17,worst front low light hope provide update soon,0.44,0.355,0.206,-0.5106,Negative
8700,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,it affordable price issues phone heating display issues,16,it affordable price issue heating display issue,0.0,1.0,0.0,0.0,Positive
8701,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,camera quality mark battery drains quickly using internet,16,mark drain quickly using internet,0.0,1.0,0.0,0.0,Positive
8702,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,bad cam quality average battery life,8,bad cam average life,0.538,0.462,0.0,-0.5423,Negative
8703,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,automatic reboot mobile much happy purchase item,11,automatic reboot mobile much happy purchase item,0.0,0.619,0.381,0.5719,Positive
8704,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,not good one plus first phone oneplus x better,17,not plus first x better,0.0,0.58,0.42,0.4404,Positive
8705,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,battery drain issue drain faster compare phone 6t,16,drain issue drain faster compare 6t,0.0,1.0,0.0,0.0,Positive
8706,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,nord call drop issue irrespective networks,10,nord call drop issue irrespective network,0.296,0.704,0.0,-0.2732,Negative
8707,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,another mid range phone oneplus branding ond oxygen os,13,another mid range branding ond oxygen o,0.0,1.0,0.0,0.0,Positive
8708,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,camera bad battery life less comparing said,16,bad life le comparing said,0.467,0.533,0.0,-0.5423,Negative
8709,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,gallery opening,5,gallery opening,0.0,1.0,0.0,0.0,Positive
8710,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,good product,4,,0.0,0.0,0.0,0.0,Positive
8711,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,not expected oneplus,6,not expected,0.0,1.0,0.0,0.0,Positive
8712,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,video running full screen mode very bad quality upto mark,15,video running full screen mode very bad upto mark,0.322,0.678,0.0,-0.5849,Negative
8713,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,frequent loss sound speaking,8,frequent loss sound speaking,0.434,0.566,0.0,-0.3182,Negative
8714,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,dont even compare camera quality real c1 also forget one plus 8,17,dont even compare real c1 also forget plus 8,0.192,0.808,0.0,-0.2263,Negative
8715,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,again excellent product oneplus decent price thanks oneplus,15,again excellent decent price thanks,0.0,0.312,0.688,0.765,Positive
8716,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,all phone good im happy battery backup,14,all im happy backup,0.0,0.448,0.552,0.5719,Positive
8717,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,camera quality good but battery life good display quality awesome,14,but life display awesome,0.0,0.347,0.653,0.7684,Positive
8718,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,execpt camera everything good phone camera worest nord,16,execpt everything worest nord,0.0,1.0,0.0,0.0,Positive
8719,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,not good pubg players normal use okay reach expectations,16,not pubg player normal use okay reach expectation,0.0,0.667,0.333,0.25,Positive
8720,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,i like camera much,6,like much,0.0,0.286,0.714,0.3612,Positive
8721,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,blurry images poor gaming experience unexpected form oneplus,10,blurry image poor gaming experience unexpected form,0.474,0.526,0.0,-0.5423,Negative
8722,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,blue colour recommended spoiled look mobile,15,blue colour recommended spoiled look mobile,0.0,0.735,0.265,0.2023,Positive
8723,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,bluetooth connectivity issues,5,bluetooth connectivity issue,0.0,1.0,0.0,0.0,Positive
8724,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,camera good,5,,0.0,0.0,0.0,0.0,Positive
8725,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,under 30k onepluse nord best option mid range phone buyers,14,under 30k onepluse nord option mid range buyer,0.0,1.0,0.0,0.0,Positive
8726,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,the display really bad warm colours strains eye much,16,the display really bad warm colour strain eye much,0.379,0.456,0.165,-0.4243,Negative
8727,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,so disappointed camera screen resolution battery backup,11,so disappointed screen resolution backup,0.459,0.541,0.0,-0.5256,Negative
8728,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,very poor battery backupafter 25 days i dont know,14,very poor backupafter 25 day dont know,0.361,0.639,0.0,-0.5256,Negative
8729,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,everything good nothing great mark oneplus,17,everything nothing great mark,0.523,0.477,0.0,-0.5096,Negative
8730,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,good phone battery life lowand heating problam phone,14,life lowand heating problam,0.0,1.0,0.0,0.0,Positive
8731,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,over heatingplz check initial days apply replacement,13,over heatingplz check initial day apply replacement,0.0,1.0,0.0,0.0,Positive
8732,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,the charger doesnt fits indian charging switches big size,16,the charger doesnt fit indian charging switch big size,0.209,0.791,0.0,-0.2755,Negative
8733,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,overall ok ok great performance,9,overall ok ok great performance,0.0,0.19,0.81,0.8176,Positive
8734,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,average,3,average,0.0,1.0,0.0,0.0,Positive
8735,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,battery draining fast one plus must somthing figure,16,draining fast plus must somthing figure,0.0,1.0,0.0,0.0,Positive
8736,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,the phone voice quality issues support product owner,15,the voice issue support owner,0.0,0.597,0.403,0.4019,Positive
8737,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,good product it expectations,10,it expectation,0.0,1.0,0.0,0.0,Positive
8738,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,useful normal user pro users,10,useful normal user pro user,0.0,0.58,0.42,0.4404,Positive
8739,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,call recording problem otherwise good,8,call recording problem otherwise,0.474,0.526,0.0,-0.4019,Negative
8740,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,i expect oneplus meet expectation,14,expect meet expectation,0.0,1.0,0.0,0.0,Positive
8741,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,everything fine phone brightness towards sunlight low,12,everything fine brightness towards sunlight low,0.221,0.316,0.463,0.3182,Positive
8742,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,cant connected wired earphones aux compatible music gear,11,cant connected wired earphone aux compatible music gear,0.0,1.0,0.0,0.0,Positive
8743,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,samsung camera display better range,11,samsung display better range,0.0,0.508,0.492,0.4404,Positive
8744,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,auto call recorder isnt working like gadgets oneplus very bad,14,auto call recorder isnt working like gadget very bad,0.457,0.543,0.0,-0.7098,Negative
8745,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,i satisfying battery life battery reduce quickly,14,satisfying life reduce quickly,0.0,0.5,0.5,0.4588,Positive
8746,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,battery draining faster expected,8,draining faster expected,0.0,1.0,0.0,0.0,Positive
8747,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,balanced phone,4,balanced,0.0,1.0,0.0,0.0,Positive
8748,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,camera upto mark always takes 23 secs process image,16,upto mark always take 23 sec process image,0.0,1.0,0.0,0.0,Positive
8749,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,camera quality worth 30k battery life also good,17,worth 30k life also,0.0,0.612,0.388,0.2263,Positive
8750,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,good,3,,0.0,0.0,0.0,0.0,Positive
8751,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,battery back poor battery gets dry single day,15,back poor get dry single day,0.383,0.617,0.0,-0.4767,Negative
8752,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,front camera quality upto mark wise phone awesome,15,front upto mark wise awesome,0.0,0.294,0.706,0.802,Positive
8753,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,like battery life sufficientcall record options good,13,like life sufficientcall record option,0.0,0.615,0.385,0.3612,Positive
8754,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,camera upto mark,7,upto mark,0.0,1.0,0.0,0.0,Positive
8755,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,camera worst worst performance good,11,worst worst performance,0.891,0.109,0.0,-0.8481,Negative
8756,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,speaker quality low,7,speaker low,0.677,0.323,0.0,-0.2732,Negative
8757,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,facing pink green tint issue display,10,facing pink green tint issue display,0.0,1.0,0.0,0.0,Positive
8758,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,phone good network problem camera good low light,15,network problem low light,0.706,0.294,0.0,-0.5859,Negative
8759,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",3,when display light 25 getting purple color bottom,15,when display light 25 getting purple color bottom,0.0,1.0,0.0,0.0,Positive
